season,week,game_id,gameday,player_id,player_name,position,team,opponent_team,is_home,spread_line,total_line,implied_team_total,depth_rank,likely_role,snap_pct_last,snap_pct_roll3,snap_pct_season,injury_status,injury_type,n_prior_games,n_prior_games_this_season,projection,low_80,high_80,model_projection,availability_note,game_status,actual_fp,scoring_profile,top_drivers
2026,3,2026_03_BAL_DAL,2026-09-27,00-0038547,Luke Schoonmaker,TE,DAL,BAL,1,-3.5,53.5,25.0,3.0,False,0.29,0.26666666666666666,0.255,,,53,2,1.82,-0.03,4.85,1.82,,upcoming,,ppr,fp_season_avg=1.1 (-0.5); injury_analog_delta=-1.75 (-0.4); fp_roll=1.47 (-0.2)
2026,3,2026_03_ARI_SF,2026-09-27,00-0040177,Jordan James,RB,SF,ARI,1,8.5,47.5,28.0,3.0,False,0.15,0.049999999999999996,0.15,,,19,2,1.81,-0.03,4.84,1.81,,upcoming,,ppr,snap_pct_last=0.15 (-1.0); fp_season_avg=0.75 (-0.9); team_rush_share=0.0494 (+0.7)
2026,3,2026_03_LA_DEN,2026-09-27,00-0036849,Tutu Atwell,WR,LA,DEN,0,-2.5,44.5,23.5,6.0,False,0.18,0.17,0.18,,,72,2,1.81,-0.03,4.84,1.81,,upcoming,,ppr,snap_pct_last=0.18 (-1.0); depth_rank_filled=6 (-0.8); fp_season_avg=1.45 (-0.2)
2026,3,2026_03_SEA_WAS,2026-09-27,00-0040648,Tory Horton,WR,SEA,WAS,0,-7.5,40.5,24.0,4.0,True,0.31,0.47666666666666674,0.31,,,12,2,1.8,-0.04,4.83,1.8,,upcoming,,ppr,fp_roll=0 (-0.9); fp_season_avg=0 (-0.7); position_code=3 (+0.6)
2026,3,2026_03_PHI_CHI,2026-09-28,00-0041558,Sam Roush,TE,CHI,PHI,1,-4.5,41.5,18.5,3.0,False,0.27,0.21500000000000002,0.21500000000000002,,,2,2,1.79,-0.06,4.81,1.79,,upcoming,,ppr,fp_season_avg=0.95 (-0.4); injury_analog_delta=-1.75 (-0.4); fp_roll=0.95 (-0.3)
2026,3,2026_03_TEN_NYG,2026-09-27,00-0039847,Theo Johnson,TE,NYG,TEN,1,2.5,38.5,20.5,2.0,True,0.28,0.5666666666666667,0.37,,,31,2,1.78,-0.07,4.81,1.78,,upcoming,,ppr,fp_roll=0.633 (-0.6); injury_analog_delta=-1.75 (-0.5); fp_season_avg=0.95 (-0.4)
2026,3,2026_03_CAR_CLE,2026-09-27,00-0040782,Isaiah Bond,WR,CLE,CAR,1,-2.5,42.5,20.0,4.0,False,0.07,0.25,0.10500000000000001,,,19,2,1.78,-0.06,4.81,1.78,,upcoming,,ppr,snap_pct_last=0.07 (-1.7); depth_rank_filled=4 (-0.5); fp_season_avg=1 (-0.5)
2026,3,2026_03_HOU_IND,2026-09-27,00-0041125,Seth McGowan,RB,IND,HOU,1,-1.5,42.5,20.5,2.0,True,0.06,0.08499999999999999,0.08499999999999999,,,2,2,1.76,-0.09,4.79,1.76,,upcoming,,ppr,snap_pct_last=0.06 (-1.1); fp_roll=0.5 (-0.7); fp_season_avg=0.5 (-0.6)
2026,3,2026_03_NYJ_DET,2026-09-27,00-0036754,Brock Wright,TE,DET,NYJ,1,6.5,47.5,27.0,2.0,True,0.26,0.5499999999999999,0.385,,,75,2,1.75,-0.1,4.77,1.75,,upcoming,,ppr,fp_roll=0.5 (-0.8); fp_season_avg=0.75 (-0.6); injury_analog_delta=-1.75 (-0.5)
2026,3,2026_03_LA_DEN,2026-09-27,00-0038359,Xavier Smith,WR,LA,DEN,0,-2.5,44.5,23.5,5.0,False,0.42,0.33666666666666667,0.33999999999999997,,,34,2,1.75,-0.09,4.78,1.75,,upcoming,,ppr,depth_rank_filled=5 (-1.1); fp_roll=0.533 (-0.9); fp_season_avg=0 (-0.7)
2026,3,2026_03_CIN_PIT,2026-09-27,00-0036139,Rico Dowdle,RB,PIT,CIN,1,-3.5,42.5,19.5,2.0,True,0.26,0.4566666666666667,0.42,Did Not Participate In Practice,Toe,74,2,1.72,-0.13,4.75,1.72,,upcoming,,ppr,injury_severity=3 (-4.0); team_rush_share=0.395 (+0.8); fp_roll=4.5 (+0.8)
2026,3,2026_03_SEA_WAS,2026-09-27,00-0033576,Eric Saubert,TE,SEA,WAS,0,-7.5,40.5,24.0,2.0,True,0.24,0.37999999999999995,0.22,,,120,2,1.71,-0.13,4.74,1.71,,upcoming,,ppr,fp_season_avg=0 (-0.6); injury_analog_delta=-1.75 (-0.5); fp_roll=1 (-0.4)
2026,3,2026_03_LAC_BUF,2026-09-27,00-0038046,Charlie Kolar,TE,LAC,BUF,0,7.0,50.5,21.75,1.0,True,0.62,0.47333333333333333,0.585,Did Not Participate In Practice,Forearm,57,2,1.7,-0.15,4.73,1.7,,upcoming,,ppr,injury_analog_delta=-2.7 (-1.7); injury_severity=3 (-1.6); depth_rank_filled=1 (+0.5)
2026,3,2026_03_MIN_TB,2026-09-27,00-0040506,Myles Price,WR,MIN,TB,0,-1.5,42.5,22.0,5.0,False,0.5,0.18333333333333335,0.275,,,19,2,1.7,-0.15,4.73,1.7,,upcoming,,ppr,depth_rank_filled=5 (-1.1); fp_roll=0 (-1.1); fp_season_avg=0 (-0.9)
2026,3,2026_03_KC_MIA,2026-09-27,00-0039874,Jaylen Wright,RB,MIA,KC,1,-10.5,45.5,17.5,2.0,True,0.05,0.19333333333333336,0.060000000000000005,Limited Participation in Practice,Stinger,36,2,1.69,-0.15,4.72,1.69,,upcoming,,ppr,snap_pct_last=0.05 (-1.3); fp_season_avg=0.5 (-0.8); injury_severity=2 (-0.7)
2026,3,2026_03_KC_MIA,2026-09-27,00-0040014,Kyle McCord,QB,MIA,KC,1,-10.5,45.5,17.5,2.0,False,0.0,0.0,0.0,,,2,2,1.68,-0.17,4.71,1.68,,upcoming,,ppr,position_code=0 (-0.9); fp_roll=0 (-0.7); fp_season_avg=0 (-0.7)
2026,3,2026_03_ATL_GB,2026-09-24,00-0041194,Jack Strand,QB,ATL,GB,0,4.5,43.5,19.5,4.0,True,0.42,0.42,0.42,,,2,2,1.64,-0.2,4.67,1.64,,played,0.0,ppr,fp_season_avg=-0.02 (-1.6); fp_roll=-0.02 (-1.2); depth_rank_filled=4 (-0.9)
2026,3,2026_03_CAR_CLE,2026-09-27,00-0038840,Brycen Tremayne,WR,CAR,CLE,0,-2.5,42.5,22.5,4.0,False,0.17,0.16333333333333336,0.175,,,21,2,1.61,-0.23,4.64,1.61,,upcoming,,ppr,snap_pct_last=0.17 (-1.0); fp_season_avg=0 (-0.6); depth_rank_filled=4 (-0.5)
2026,3,2026_03_MIN_TB,2026-09-27,00-0039855,Jalen McMillan,WR,TB,MIN,1,-1.5,42.5,20.5,3.0,True,0.11,0.39333333333333337,0.11,Full Participation in Practice,Knee,23,2,1.59,-0.26,4.61,1.59,,upcoming,,ppr,snap_pct_last=0.11 (-0.7); fp_roll=0.7 (-0.5); fp_season_avg=0 (-0.4)
2026,3,2026_03_LV_NO,2026-09-27,00-0034365,Ian Thomas,TE,LV,NO,0,3.0,43.5,20.25,3.0,True,0.49,0.4466666666666666,0.475,,,119,2,1.59,-0.26,4.62,1.59,,upcoming,,ppr,fp_roll=0.7 (-0.7); fp_season_avg=1.05 (-0.6); injury_analog_delta=-1.75 (-0.4)
2026,3,2026_03_ARI_SF,2026-09-27,00-0037157,Bam Knight,RB,ARI,SF,0,8.5,47.5,19.5,3.0,False,0.06,0.03999999999999996,0.05,,,29,2,1.56,-0.28,4.59,1.56,,upcoming,,ppr,snap_pct_last=0.06 (-1.1); fp_season_avg=1.2 (-0.9); team_rush_share=0.0551 (+0.6)
2026,3,2026_03_CIN_PIT,2026-09-27,00-0041069,Colbie Young,WR,CIN,PIT,0,-3.5,42.5,23.0,3.0,True,0.17,0.15500000000000003,0.15500000000000003,,,2,2,1.55,-0.29,4.58,1.55,,upcoming,,ppr,snap_pct_last=0.17 (-0.8); fp_roll=0.85 (-0.5); fp_season_avg=0.85 (-0.5)
2026,3,2026_03_NE_JAX,2026-09-27,00-0040234,Quinn Ewers,QB,JAX,NE,1,3.0,46.5,24.75,2.0,True,0.95,0.9833333333333334,0.0,,,19,2,1.54,-0.3,4.57,1.54,,upcoming,,ppr,position_code=0 (-2.1); fp_season_avg=0 (-1.2); snap_pct_season=0 (-0.9)
2026,3,2026_03_SEA_WAS,2026-09-27,00-0040739,Elijah Arroyo,TE,SEA,WAS,0,-7.5,40.5,24.0,3.0,False,0.21,0.18000000000000002,0.215,,,15,2,1.53,-0.31,4.56,1.53,,upcoming,,ppr,fp_roll=0.9 (-0.4); snap_pct_last=0.21 (-0.3); injury_analog_delta=-1.75 (-0.3)
2026,3,2026_03_LAC_BUF,2026-09-27,00-0039391,Kimani Vidal,RB,LAC,BUF,0,7.0,50.5,21.75,3.0,False,0.1,0.12333333333333334,0.085,,,33,2,1.52,-0.33,4.54,1.52,,upcoming,,ppr,fp_season_avg=0 (-0.9); fp_roll=0.667 (-0.6); team_rush_share=0.0476 (+0.5)
2026,3,2026_03_NE_JAX,2026-09-27,00-0040563,Efton Chism III,WR,NE,JAX,0,3.0,46.5,21.75,5.0,True,0.18,0.4133333333333333,0.18,,,19,2,1.51,-0.34,4.54,1.51,,upcoming,,ppr,snap_pct_last=0.18 (-1.0); depth_rank_filled=5 (-0.9); fp_season_avg=0.4 (-0.6)
2026,3,2026_03_PHI_CHI,2026-09-28,00-0036980,Elijah Moore,WR,PHI,CHI,0,-4.5,41.5,23.0,6.0,False,0.41,0.3466666666666667,0.0,,,76,2,1.48,-0.37,4.51,1.48,,upcoming,,ppr,depth_rank_filled=6 (-2.4); fp_season_avg=0 (-0.7); fp_roll=0.233 (-0.6)
2026,3,2026_03_TEN_NYG,2026-09-27,00-0040705,Chimere Dike,WR,TEN,NYG,0,2.5,38.5,18.0,5.0,False,0.04,0.27999999999999997,0.06,,,19,2,1.46,-0.38,4.49,1.46,,upcoming,,ppr,snap_pct_last=0.04 (-1.4); depth_rank_filled=5 (-1.1); fp_season_avg=0.85 (-0.4)
2026,3,2026_03_HOU_IND,2026-09-27,00-0039603,British Brooks,RB,HOU,IND,0,-1.5,42.5,22.0,3.0,False,0.0,0.08666666666666666,0.0,,,24,2,1.43,-0.41,4.46,1.43,,upcoming,,ppr,fp_season_avg=0 (-1.0); snap_pct_last=0 (-0.9); depth_rank_filled=3 (-0.8)
2026,3,2026_03_ARI_SF,2026-09-27,00-0029892,Kyle Juszczyk,RB,SF,ARI,1,8.5,47.5,28.0,,True,0.44,0.46666666666666673,0.475,,,7,0,1.41,-0.44,4.44,1.41,,upcoming,,ppr,depth_rank_filled=9 (-1.3); fp_roll=0 (-1.1); fp_season_avg=0 (-1.1)
2026,3,2026_03_LA_DEN,2026-09-27,00-0038976,Marvin Mims Jr.,WR,DEN,LA,1,-2.5,44.5,21.0,3.0,True,0.18,0.3233333333333333,0.18,Limited Participation in Practice,Foot,53,2,1.37,-0.47,4.4,1.37,,upcoming,,ppr,snap_pct_last=0.18 (-1.0); fp_season_avg=0 (-0.4); depth_rank_filled=3 (-0.4)
2026,3,2026_03_KC_MIA,2026-09-27,00-0040078,Brashard Smith,RB,KC,MIA,0,-10.5,45.5,28.0,3.0,False,0.0,0.17666666666666667,0.0,,,19,2,1.37,-0.48,4.4,1.37,,upcoming,,ppr,snap_pct_last=0 (-1.4); depth_rank_filled=3 (-1.0); fp_season_avg=0 (-0.9)
2026,3,2026_03_LV_NO,2026-09-27,00-0037093,Dareke Young,WR,LV,NO,0,3.0,43.5,20.25,5.0,False,0.19,0.15333333333333335,0.16999999999999998,Limited Participation in Practice,Hamstring,56,2,1.36,-0.49,4.39,1.36,,upcoming,,ppr,snap_pct_last=0.19 (-0.8); depth_rank_filled=5 (-0.8); injury_severity=2 (-0.4)
2026,3,2026_03_SEA_WAS,2026-09-27,00-0039686,Colson Yankoff,TE,WAS,SEA,1,-7.5,40.5,16.5,4.0,False,0.3,0.17333333333333334,0.16499999999999998,,,28,2,1.36,-0.49,4.38,1.36,,upcoming,,ppr,fp_roll=0.8 (-0.6); fp_season_avg=1.2 (-0.5); injury_analog_delta=-1.75 (-0.3)
2026,3,2026_03_CIN_PIT,2026-09-27,00-0038619,Andrei Iosivas,WR,CIN,PIT,0,-3.5,42.5,23.0,6.0,True,0.53,0.5566666666666668,0.5700000000000001,Did Not Participate In Practice,Thumb,53,2,1.34,-0.51,4.37,1.34,,upcoming,,ppr,injury_severity=3 (-2.5); depth_rank_filled=6 (-0.9); snap_pct_last=0.53 (+0.3)
2026,3,2026_03_CAR_CLE,2026-09-27,00-0037614,John Metchie III,WR,CAR,CLE,0,-2.5,42.5,22.5,5.0,True,0.11,0.5266666666666667,0.11,,,53,2,1.33,-0.52,4.36,1.33,,upcoming,,ppr,depth_rank_filled=5 (-1.3); snap_pct_last=0.11 (-1.1); fp_season_avg=0 (-0.8)
2026,3,2026_03_BAL_DAL,2026-09-27,00-0039062,Jonathan Mingo,WR,DAL,BAL,1,-3.5,53.5,25.0,5.0,False,0.2,0.27666666666666667,0.195,,,46,2,1.33,-0.51,4.36,1.33,,upcoming,,ppr,depth_rank_filled=5 (-0.7); fp_roll=0.667 (-0.7); snap_pct_last=0.2 (-0.7)
2026,3,2026_03_HOU_IND,2026-09-27,00-0037292,Andrew Ogletree,TE,IND,HOU,1,-1.5,42.5,20.5,3.0,False,0.29,0.16,0.19999999999999998,,,49,2,1.32,-0.53,4.34,1.32,,upcoming,,ppr,fp_season_avg=0 (-0.6); fp_roll=0.7 (-0.6); injury_analog_delta=-1.75 (-0.3)
2026,3,2026_03_HOU_IND,2026-09-27,00-0041472,Marlin Klein,TE,HOU,IND,0,-1.5,42.5,22.0,3.0,False,0.11,0.11,0.11,,,2,2,1.32,-0.52,4.35,1.32,,upcoming,,ppr,snap_pct_last=0.11 (-0.7); fp_season_avg=1.3 (-0.3); injury_analog_delta=-1.75 (-0.2)
2026,3,2026_03_TEN_NYG,2026-09-27,00-0033376,Patrick Ricard,RB,NYG,TEN,1,2.5,38.5,20.5,,True,0.31,0.4533333333333334,0.42500000000000004,,,94,2,1.31,-0.54,4.34,1.31,,upcoming,,ppr,fp_season_avg=0 (-0.8); fp_roll=0.6 (-0.8); depth_rank_filled=9 (-0.5)
2026,3,2026_03_KC_MIA,2026-09-27,00-0037666,Jalen Tolbert,WR,MIA,KC,1,-10.5,45.5,17.5,5.0,True,0.38,0.4166666666666667,0.0,,,70,2,1.3,-0.55,4.33,1.3,,upcoming,,ppr,depth_rank_filled=5 (-2.4); fp_season_avg=0 (-0.8); fp_roll=0 (-0.6)
2026,3,2026_03_TEN_NYG,2026-09-27,00-0031235,Odell Beckham Jr.,WR,NYG,TEN,1,2.5,38.5,20.5,4.0,False,0.05,0.10500000000000001,0.10500000000000001,,,105,2,1.3,-0.55,4.33,1.3,,upcoming,,ppr,snap_pct_last=0.05 (-0.7); fp_roll=0.367 (-0.6); fp_season_avg=0 (-0.5)
2026,3,2026_03_NYJ_DET,2026-09-27,00-0041267,Malik McClain,WR,NYJ,DET,0,6.5,47.5,20.5,4.0,False,0.0,0.0,0.0,,,0,0,1.28,-0.57,4.3,1.28,,upcoming,,ppr,depth_rank_filled=4 (-1.9); snap_pct_last=0 (-0.6); fp_season_avg=0 (-0.5)
2026,3,2026_03_CIN_PIT,2026-09-27,00-0036862,Ben Skowronek,WR,PIT,CIN,1,-3.5,42.5,19.5,5.0,False,0.21,0.10666666666666667,0.105,,,81,2,1.26,-0.58,4.29,1.26,,upcoming,,ppr,depth_rank_filled=5 (-0.9); fp_roll=0.4 (-0.8); fp_season_avg=0.6 (-0.5)
2026,3,2026_03_KC_MIA,2026-09-27,00-0040398,Brady Cook,QB,MIA,KC,1,-10.5,45.5,17.5,3.0,True,1.0,1.0,0.0,,,9,2,1.22,-0.62,4.25,1.22,,upcoming,,ppr,fp_season_avg=0 (-1.4); snap_pct_season=0 (-1.4); depth_rank_filled=3 (-1.0)
2026,3,2026_03_HOU_IND,2026-09-27,00-0040206,Riley Leonard,QB,IND,HOU,1,-1.5,42.5,20.5,3.0,True,1.0,0.3633333333333333,0.0,,,19,2,1.2,-0.64,4.23,1.2,,upcoming,,ppr,snap_pct_season=0 (-2.3); depth_rank_filled=3 (-1.6); position_code=0 (-1.5)
2026,3,2026_03_ATL_GB,2026-09-24,00-0037091,Bo Melton,WR,GB,ATL,1,4.5,43.5,24.0,5.0,False,0.15,0.17333333333333334,0.135,Full Participation in Practice,Neck,42,2,1.2,-0.65,4.22,1.2,,played,0.0,ppr,snap_pct_last=0.15 (-0.9); depth_rank_filled=5 (-0.7); fp_roll=0.667 (-0.5)
2026,3,2026_03_LAC_BUF,2026-09-27,00-0040194,Jackson Hawes,TE,BUF,LAC,1,7.0,50.5,28.75,3.0,True,0.5,0.40666666666666657,0.46499999999999997,,,19,2,1.2,-0.65,4.23,1.2,,upcoming,,ppr,fp_season_avg=0 (-0.9); fp_roll=0.333 (-0.9); injury_analog_delta=-1.75 (-0.3)
2026,3,2026_03_LAC_BUF,2026-09-27,00-0035125,Alec Ingold,RB,LAC,BUF,0,7.0,50.5,21.75,,True,0.41,0.4466666666666667,0.395,,,2,0,1.19,-0.65,4.22,1.19,,upcoming,,ppr,depth_rank_filled=9 (-1.4); fp_roll=0 (-1.1); fp_season_avg=0 (-1.1)
2026,3,2026_03_CAR_CLE,2026-09-27,00-0036630,Tylan Wallace,WR,CLE,CAR,1,-2.5,42.5,20.0,5.0,False,0.24,0.18333333333333332,0.265,,,78,2,1.19,-0.65,4.22,1.19,,upcoming,,ppr,depth_rank_filled=5 (-1.0); fp_roll=0 (-0.9); fp_season_avg=0 (-0.8)
2026,3,2026_03_HOU_IND,2026-09-27,00-0036898,Davis Mills,QB,HOU,IND,0,-1.5,42.5,22.0,2.0,True,0.35,0.7833333333333332,0.0,,,87,2,1.17,0.07,2.47,1.17,,upcoming,,ppr,position_code=0 (-1.6); fp_season_avg=0 (-1.1); fp_roll=0.88 (-0.7)
2026,3,2026_03_ARI_SF,2026-09-27,00-0035289,Gardner Minshew,QB,ARI,SF,0,8.5,47.5,19.5,2.0,False,0.31,0.19666666666666668,0.0,,,111,2,1.16,0.07,2.46,1.16,,upcoming,,ppr,position_code=0 (-1.1); fp_season_avg=0 (-1.0); fp_roll=0.467 (-0.8)
2026,3,2026_03_KC_MIA,2026-09-27,00-0040081,Jake Briningstool,TE,KC,MIA,0,-10.5,45.5,28.0,3.0,False,0.12,0.155,0.155,,,2,2,1.14,0.04,2.44,1.14,,upcoming,,ppr,snap_pct_last=0.12 (-0.8); fp_season_avg=0.95 (-0.5); fp_roll=0.95 (-0.3)
2026,3,2026_03_NYJ_DET,2026-09-27,00-0039798,Isaiah Davis,RB,NYJ,DET,0,6.5,47.5,20.5,3.0,False,0.0,0.043333333333333335,0.0,,,35,2,1.13,0.03,2.43,1.13,,upcoming,,ppr,fp_season_avg=0 (-0.7); snap_pct_last=0 (-0.7); depth_rank_filled=3 (-0.5)
2026,3,2026_03_PHI_CHI,2026-09-28,00-0038416,Tyson Bagent,QB,CHI,PHI,1,-4.5,41.5,18.5,2.0,False,0.14,0.060000000000000005,0.14,,,53,2,1.13,0.03,2.43,1.13,,upcoming,,ppr,fp_roll=0.72 (-0.8); fp_season_avg=1.08 (-0.6); snap_pct_last=0.14 (-0.5)
2026,3,2026_03_ARI_SF,2026-09-27,00-0038640,Jalen Brooks,WR,ARI,SF,0,8.5,47.5,19.5,4.0,False,0.04,0.12000000000000001,0.045,,,42,2,1.13,0.03,2.43,1.13,,upcoming,,ppr,snap_pct_last=0.04 (-0.6); fp_season_avg=0 (-0.5); fp_roll=0 (-0.5)
2026,3,2026_03_CAR_CLE,2026-09-27,00-0039920,Malachi Corley,WR,CLE,CAR,1,-2.5,42.5,20.0,6.0,False,0.0,0.13999999999999999,0.0,,,32,2,1.13,0.03,2.43,1.13,,upcoming,,ppr,snap_pct_last=0 (-1.2); depth_rank_filled=6 (-0.9); fp_season_avg=0 (-0.7)
2026,3,2026_03_KC_MIA,2026-09-27,00-0040890,Cyrus Allen,WR,KC,MIA,0,-10.5,45.5,28.0,4.0,False,0.04,0.025,0.025,,,2,2,1.12,0.02,2.42,1.12,,upcoming,,ppr,snap_pct_last=0.04 (-0.7); depth_rank_filled=4 (-0.5); fp_season_avg=0 (-0.5)
2026,3,2026_03_LA_DEN,2026-09-27,00-0039751,Jordan Whittington,WR,LA,DEN,0,-2.5,44.5,23.5,3.0,True,0.41,0.20333333333333334,0.41,Did Not Participate In Practice,Quadricep,36,2,1.1,0.0,2.4,1.1,,upcoming,,ppr,injury_severity=3 (-1.1); depth_rank_filled=3 (-0.8); fp_season_avg=0.9 (+0.4)
2026,3,2026_03_CAR_CLE,2026-09-27,00-0038102,Kenny Pickett,QB,CAR,CLE,0,-2.5,42.5,22.5,2.0,False,0.06,0.11333333333333334,0.08,,,70,2,1.1,0.0,2.4,1.1,,upcoming,,ppr,fp_roll=0.34 (-0.9); snap_pct_last=0.06 (-0.7); fp_season_avg=1 (-0.7)
2026,3,2026_03_HOU_IND,2026-09-27,00-0041132,Deion Burks,WR,IND,HOU,1,-1.5,42.5,20.5,6.0,False,0.05,0.025,0.025,,,2,2,1.09,-0.01,2.39,1.09,,upcoming,,ppr,snap_pct_last=0.05 (-1.3); depth_rank_filled=6 (-0.7); fp_season_avg=0.7 (-0.6)
2026,3,2026_03_LA_DEN,2026-09-27,00-0035406,Lil'Jordan Humphrey,WR,DEN,LA,1,-2.5,44.5,21.0,6.0,False,0.05,0.3066666666666667,0.05,,,75,1,1.08,-0.02,2.38,1.08,,upcoming,,ppr,depth_rank_filled=6 (-1.2); snap_pct_last=0.05 (-1.1); fp_season_avg=0 (-0.5)
2026,3,2026_03_NYJ_DET,2026-09-27,00-0040736,Mason Taylor,TE,NYJ,DET,0,6.5,47.5,20.5,2.0,True,0.46,0.5933333333333334,0.56,Did Not Participate In Practice,Thumb,18,2,1.08,-0.02,2.38,1.08,,upcoming,,ppr,injury_severity=3 (-1.1); injury_analog_delta=-2.7 (-0.8); fp_roll=0.6 (-0.2)
2026,3,2026_03_LA_DEN,2026-09-27,00-0039107,Stetson Bennett,QB,LA,DEN,0,-2.5,44.5,23.5,2.0,False,0.16,0.16,0.16,,,37,2,1.07,-0.03,2.37,1.07,,upcoming,,ppr,fp_roll=0.473 (-0.8); snap_pct_last=0.16 (-0.7); fp_season_avg=0.71 (-0.6)
2026,3,2026_03_NYJ_DET,2026-09-27,00-0033949,Joshua Dobbs,QB,DET,NYJ,1,6.5,47.5,27.0,2.0,False,0.24,0.19999999999999998,0.0,,,132,2,1.06,-0.04,2.36,1.06,,upcoming,,ppr,position_code=0 (-1.1); fp_season_avg=0 (-1.0); fp_roll=0.307 (-0.8)
2026,3,2026_03_PHI_CHI,2026-09-28,00-0041051,Zavion Thomas,WR,CHI,PHI,1,-4.5,41.5,18.5,4.0,False,0.03,0.015,0.015,,,2,2,1.05,-0.05,2.35,1.05,,upcoming,,ppr,snap_pct_last=0.03 (-0.6); fp_season_avg=0 (-0.5); depth_rank_filled=4 (-0.5)
